country,city,pm10,Year,pm25,population,color_pm25,color_pm10,avg_income
Czechia,Chomutov,30.14045042,2014,23.49408971,68346,orange,darkred,High income
Czechia,Chystovice,18.55619918,2014,13.70485232,53,yellow,green,High income
Czechia,Decin,31.41267213,2014,24.48577001,49106,orange,darkred,High income
Czechia,Desna,14.98076546,2014,11.67731214,705,yellow,green,High income
Czechia,Doksany,24.7457002,2014,21.08974358,369,orange,yellow,High income
Czechia,Dolni Lutyne,48.03944052,2014,36.1837768,4771,red,darkred,High income
Czechia,Dolni Studenky,24.25909738,2014,18.90965139,1276,orange,yellow,High income
Czechia,FrydekMistek,36.01661263,2014,28.07448185,56356,darkorange,darkred,High income
Czechia,Frydlant,19.02370022,2014,14.82872728,7514,yellow,green,High income
Czechia,Havirov,41.63529475,2014,32.4541716,81547,darkorange,darkred,High income
Czechia,Hora Svate Kateriny,14.8832839,2014,11.60132653,330,yellow,green,High income
Czechia,Hradec Kralove,25.71757973,2014,21.06438396,94240,orange,yellow,High income
Czechia,Jablonec Nad Nisou,22.00126903,2014,17.14970351,45266,orange,yellow,High income
Czechia,Jesenik,18.20686635,2014,14.19201589,12700,yellow,green,High income
Czechia,Jicin,24.3899371,2014,18.48227937,16489,orange,yellow,High income
Czechia,Jihlava,20.28786988,2014,15.90329598,50593,orange,yellow,High income
Czechia,Jilove,19.49645492,2014,15.19723343,5259,orange,green,High income
Czechia,Kadan,26.7697366,2014,17.27478237,17579,orange,yellow,High income
Czechia,Kamenny Ujezd,20.91900311,2014,16.30609128,625,orange,yellow,High income
Czechia,Karlovy Vary,25.28310764,2014,19.70785409,50779,orange,yellow,High income
Czechia,Karvina,41.74190436,2014,32.5372724,62337,darkorange,darkred,High income
Czechia,Kladno,29.70287126,2014,11.74660488,69548,yellow,yellow,High income
Czechia,Korenov,14.60522432,2014,11.3845827,1028,yellow,green,High income
Czechia,Krizanov,19.83925234,2014,15.82233042,1848,orange,green,High income
Czechia,Krupka,27.51516253,2014,21.44771189,13318,orange,yellow,High income
Czechia,Kryry,21.85047042,2014,17.03215795,2446,orange,yellow,High income
Czechia,Kucharovice,22.59555407,2014,17.61294098,906,orange,yellow,High income
Czechia,Kutna Hora,23.99209988,2014,18.70153031,20497,orange,yellow,High income
Czechia,Liberec,24.50630999,2014,20.36306067,97928,orange,yellow,High income
Czechia,Litomerice,28.86637148,2014,22.50096172,24098,orange,yellow,High income
Czechia,Ludgerovice,37.84861878,2014,29.50250685,4595,darkorange,darkred,High income
Czechia,Marianske Radcice,34.60082461,2014,19.12328767,380,orange,darkred,High income
Czechia,Medenec,13.33418951,2014,10.39382757,155,yellow,green,High income
Czechia,Mlada Boleslav,27.04025737,2014,21.07752948,44318,orange,yellow,High income
Czechia,Moravska Trebova,25.54920137,2014,19.9152707,11586,orange,yellow,High income
Czechia,Most,32.50434271,2014,22.43263451,67729,orange,darkred,High income
Czechia,Navsi,29.45739871,2014,22.96165977,3765,orange,yellow,High income
Czechia,Olomouc,32.13420769,2014,24.07765511,102607,orange,darkred,High income
Czechia,Opava,31.91282053,2014,24.8756292,58351,orange,darkred,High income
Czechia,Orlova,40.15718304,2014,31.30200271,29896,darkorange,darkred,High income
Czechia,Ostrava,38.8595297,2014,29.64056767,296224,darkorange,darkred,High income
Czechia,Pardubice,26.68660435,2014,20.88102946,86144,orange,yellow,High income
Czechia,Pilsen,25.25330596,2014,21.28168183,165259,orange,yellow,High income
Czechia,Prachatice,19.26855895,2014,15.01959149,11843,orange,green,High income
Czechia,Prague,27.39368692,2014,18.16286259,1313557,orange,yellow,High income
Czechia,Prerov,29.68623151,2014,23.14003197,44361,orange,yellow,High income
Czechia,Pribram,22.39351396,2014,17.45545334,33084,orange,yellow,High income
Czechia,Prostejov,32.07876484,2014,25.00498063,44857,darkorange,darkred,High income
Czechia,Pstruzi,24.33027777,2014,19.05034434,705,orange,yellow,High income
Czechia,Radimovice,21.15046198,2014,16.48651046,226,orange,yellow,High income
Czechia,Rozdalovice,23.6960758,2014,19.14657321,1628,orange,yellow,High income
Czechia,Rychnov Nad Kneznou,22.92789724,2014,17.87199816,11736,orange,yellow,High income
Czechia,Sedlec,20.60045785,2014,19.92681643,806,orange,yellow,High income
Czechia,Sedlonov,17.67142071,2014,13.77464297,262,yellow,green,High income
Czechia,Sezemice,22.46183305,2014,17.50870718,103,orange,yellow,High income
Czechia,Sokolov,18.28118998,2014,14.71436739,23347,yellow,green,High income
Czechia,Stachy,8.96880841,2014,9.139762895,1216,green,green,High income
Czechia,Stankov,26.83832127,2014,20.92012292,3279,orange,yellow,High income
Czechia,Stare Krecany,19.74065872,2014,15.38758713,1175,orange,green,High income
Czechia,Studenka,34.71903141,2014,25.86722279,10505,darkorange,darkred,High income
Czechia,Svratouch,16.46594342,2014,13.08604526,899,yellow,green,High income
Czechia,Tabor,29.3360984,2014,22.86710776,34430,orange,yellow,High income
Czechia,Tanvald,22.63233224,2014,17.64160909,6435,orange,yellow,High income
Czechia,Teplice,30.7861458,2014,21.08571513,49640,orange,darkred,High income
Czechia,Trebic,22.35239816,2014,17.4234041,36998,orange,yellow,High income
Czechia,Trinec,30.78649473,2014,27.56314795,36263,darkorange,darkred,High income
Czechia,Trutnov,22.69128077,2014,17.6875587,30312,orange,yellow,High income
Czechia,Uherske Hradiste,29.41007639,2014,22.92477264,25818,orange,yellow,High income
Czechia,Usti Nad Labem,29.16502272,2014,18.67811706,94852,orange,yellow,High income
Czechia,Usti Nad Orlici,20.43323721,2014,15.92744307,15192,orange,yellow,High income
Czechia,Velichovky,24.56022506,2014,19.14437651,747,orange,yellow,High income
Czechia,Vodnany,24.22516918,2014,18.88320479,7147,orange,yellow,High income
Czechia,Vsetin,22.57142857,2014,17.59413547,26638,orange,yellow,High income
Czechia,Zlin,24.34052891,2014,19.2143219,77489,orange,yellow,High income
Czechia,Znojmo,23.61781415,2014,18.4752564,34122,orange,yellow,High income
Germany,Aachen,21.1675,2014,11.5863,259160,yellow,yellow,High income
Germany,Aalen,15.9238,2014,11.13903799,66319,yellow,green,High income
Germany,Alt ZaucheWusswerk,19.7201,2014,13.79463087,546,yellow,green,High income
Germany,Altenburg,21.0842,2014,14.74884794,34090,yellow,yellow,High income
Germany,Andechs,10.3126,2014,8.1954,3284,green,green,High income
Germany,AnnabergBuchholz,19.0631,2014,14.1356,21105,yellow,green,High income
Germany,Ansbach,20.4237,2014,12.8001,39491,yellow,yellow,High income
Germany,Aschersleben,25.9224,2014,18.13327211,28540,orange,yellow,High income
Germany,Augsburg,21.4957,2014,12.921,259592,yellow,yellow,High income
Germany,Auw Bei Prum,9.5108,2014,6.653007607,647,green,green,High income
Germany,Bad Arolsen,15.288,2014,11.0773,15603,yellow,green,High income
Germany,Bad Belzig,18.86189764,2014,13.1943,11214,yellow,green,High income
Germany,Bad Hindelang,7.2001,2014,5.036623635,4822,green,green,High income
Germany,Bad Kreuznach,18.69835724,2014,13.0799,70800,yellow,green,High income
Germany,Bad Lauterberg Im Harz,19.189,2014,14.5225,12940,yellow,green,High income
Germany,BadenBaden,14.0916,2014,9.857374983,52315,green,green,High income
Germany,Bamberg,19.0668,2014,13.6146,71335,yellow,green,High income
Germany,Bautzen,20.8361,2014,14.57529669,40273,yellow,yellow,High income
Germany,Bayreuth,20.4603,2014,14.31241657,89700,yellow,yellow,High income
Germany,Bebra,20.1955,2014,14.12718332,13758,yellow,yellow,High income
Germany,Belau,18.9543,2014,11.5593,364,yellow,green,High income
Germany,Berlin,27.56027,2014,20.5502,3563194,orange,yellow,High income
Germany,Bernau Bei Berlin,27.1007,2014,19.7594,35631,orange,yellow,High income
Germany,Bernburg (Saale),21.7824,2014,15.23725374,35016,orange,yellow,High income
Germany,Biberach An Der Riss,14.9863,2014,10.48323673,36700,yellow,green,High income
Germany,Bielefeld,21.6103,2014,15.11686612,321279,orange,yellow,High income
Germany,BitterfeldWolfen,21.132,2014,14.78228506,43301,yellow,yellow,High income
Germany,BlankenfeldeMahlow,22.0685,2014,17.8967,25503,orange,yellow,High income
Germany,Bonn,19.9669,2014,13.96727274,336845,yellow,green,High income
Germany,Borken,20.2508,2014,14.16586685,41614,yellow,yellow,High income
Germany,Borna,23.7689,2014,16.62685289,19758,orange,yellow,High income
Germany,Bosel,24.0999,2014,15.4164,7431,orange,yellow,High income
Germany,Bottrop,24.05925,2014,16.82995892,117311,orange,yellow,High income
Germany,Brandenburg An Der Havel,23.20325,2014,17.93325,63200,orange,yellow,High income
Germany,Braunlage,7.4127,2014,5.185341873,6252,green,green,High income
Germany,Braunschweig,20.59175,2014,13.66894206,327500,yellow,yellow,High income
Germany,Bremen,21.96116,2014,14.73395,548980,yellow,yellow,High income
Germany,Bremerhaven,23.6998,2014,13.6749,169300,yellow,yellow,High income
Germany,Brunsbuttel,23.1864,2014,15.1021,12871,orange,yellow,High income
Germany,Buckow (Markische Schweiz),19.3176,2014,15.2922,1526,orange,green,High income
Germany,Burg (Bei Magdeburg),19.6962,2014,13.9192,1420,yellow,green,High income
Germany,Burgbernheim,17.03493408,2014,11.9163,2947,yellow,green,High income
Germany,Burghausen,18.3744,2014,13.8846,17489,yellow,green,High income
Germany,Chemnitz,25.035,2014,16.6668,245905,orange,yellow,High income
Germany,Cottbus,25.38855,2014,19.2226,105649,orange,yellow,High income
Germany,Cuxhaven,17.6713,2014,12.36145154,49093,yellow,green,High income
Germany,Darmstadt,20.3129,2014,14.20930713,140563,yellow,yellow,High income
Germany,Datteln,19.1195,2014,15.6289,34481,orange,green,High income
Germany,DessauRosslau,22.6699,2014,15.85807894,86030,orange,yellow,High income
Germany,Dillingen/Saar,18.2661,2014,12.77752684,20253,yellow,green,High income
Germany,Dornbock,20.8049,2014,16.4583,24491,orange,yellow,High income
Germany,Dortmund,22.78213333,2014,15.5884,576642,orange,yellow,High income
Germany,Dresden,25.89896667,2014,17.24803333,549637,orange,yellow,High income
Germany,Duderstadt,15.4179,2014,10.78515014,21262,yellow,green,High income
Germany,Duisburg,23.31496,2014,16.619,475319,orange,yellow,High income
Germany,Dunzweiler,13.7696,2014,9.63212911,910,green,green,High income
Germany,Dusseldorf,21.5269,2014,13.7463,941500,yellow,yellow,High income
Germany,Edertal,13.5686,2014,9.49152532,6548,green,green,High income
Germany,EggensteinLeopoldshafen,16.9114,2014,11.82988527,15611,yellow,green,High income
Germany,Eibenstock,10.5344,2014,7.369037655,8031,green,green,High income
Germany,Eisenach,18.2976,2014,12.79956176,37700,yellow,green,High income
Germany,Eisenhuttenstadt,21.4248,2014,16.8433,28219,orange,yellow,High income
Germany,Elsterwerda,20.9286,2014,16.3677,8601,orange,yellow,High income
Germany,Emden,17.5287,2014,12.2616998,54300,yellow,green,High income
Germany,Erfurt,21.7531,2014,14.6718,202296,yellow,yellow,High income
Germany,Erkelenz,19.5821,2014,13.69809693,42931,yellow,green,High income
Germany,Essen,23.60143333,2014,14.3159,566488,yellow,yellow,High income
Germany,Fellbach,20.0421,2014,14.01987675,43612,yellow,yellow,High income
Germany,Filderstadt,18.199,2014,12.73058895,43811,yellow,green,High income
Germany,Flensburg,22.081,2014,14.7998,80756,yellow,yellow,High income
Germany,Frankfurt (Oder),27.4132,2014,18.9694,59140,orange,yellow,High income
Germany,Frankfurt Am Main,22.6969,2014,15.6767,715192,orange,yellow,High income
Germany,Freiberg,22.1599,2014,15.50132305,39826,orange,yellow,High income
Germany,Freiburg Im Breisgau,16.3353,2014,11.0937,227590,yellow,green,High income
Germany,Friedrichshafen,17.1982,2014,12.03050799,58063,yellow,green,High income
Germany,Fulda,21.13075,2014,14.6384,67466,yellow,yellow,High income
Germany,Furth,17.53875,2014,12.26872999,115613,yellow,green,High income
Germany,Gartringen,14.4091,2014,10.07947301,11521,yellow,green,High income
Germany,Gehlberg,10.2602,2014,7.9579,555,green,green,High income
Germany,Gelsenkirchen,25.00883333,2014,15.6738,263343,orange,yellow,High income
Germany,Gera,19.9441,2014,13.95132365,103871,yellow,green,High income
Germany,Gersfeld (Rhon),9.9833,2014,6.983531442,5558,green,green,High income
Germany,Giessen,25.5058,2014,16.2127,74776,orange,yellow,High income
Germany,Glashutten,9.3516,2014,6.541643808,5243,green,green,High income
Germany,Glauchau,20.8306,2014,14.57144933,23577,yellow,yellow,High income
Germany,Gohlen,19.8359,2014,13.87563544,352,yellow,green,High income
Germany,Gorlitz,26.4786,2014,18.52234588,59606,orange,yellow,High income
Germany,Goslar,15.8526,2014,11.08923207,51591,yellow,green,High income
Germany,Gottingen,21.7084,2014,14.0972,119177,yellow,yellow,High income
Germany,Greiz,18.7405,2014,15.3053,22175,orange,green,High income
Germany,Grevenbroich,21.6701,2014,15.15869749,61741,orange,yellow,High income
Germany,GulzowPruzen,19.6817,2014,15.5173,1599,orange,green,High income
Germany,Gustrow,21.6207,2014,15.3247,28885,orange,yellow,High income
Germany,Gutsbezirk Kaufunger Wald,12.9657,2014,9.069783901,24491,green,green,High income
Germany,Hagen,29.4865,2014,20.62643613,187944,orange,yellow,High income
Germany,Halberstadt,18.3696,2014,12.8499273,40708,yellow,green,High income
Germany,Halle (Saale),26.215675,2014,18.4583,239800,orange,yellow,High income
Germany,Hamburg,22.756,2014,15.5203,1830673,orange,yellow,High income
Germany,Hanau,18.9426,2014,13.25075303,88036,yellow,green,High income
Germany,Hannover,22.1856,2014,15.42356667,532542,orange,yellow,High income
Germany,Harzgerode,14.1982,2014,10.6327,8656,yellow,green,High income
Germany,Hattingen,17.9977,2014,12.58977531,54253,yellow,green,High income
Germany,Heidelberg,18.2339,2014,12.75500225,140883,yellow,green,High income
Germany,Heilbronn,27.5983,2014,16.0119,310800,orange,yellow,High income
Germany,Heppenheim (Bergstrasse),20.1747,2014,14.8505,24895,yellow,yellow,High income
Germany,Herdorf,11.8088,2014,8.260507657,6831,green,green,High income
Germany,Herne,27.3453,2014,19.12862103,155160,orange,yellow,High income
Germany,Horb Am Neckar,19.4984,2014,13.63954699,24800,yellow,green,High income
Germany,Hurth,15.1588,2014,10.60390416,55082,yellow,green,High income
Germany,Ilsfeld,25.6573,2014,17.947829,8599,orange,yellow,High income
Germany,Ingersheim,23.2085,2014,16.23484113,6032,orange,yellow,High income
Germany,Ingolstadt,19.9023,2014,14.2255,121589,yellow,green,High income
Germany,Itzehoe,21.8153,2014,15.7164,30885,orange,yellow,High income
Germany,Jena,21.1543,2014,14.79788439,105739,yellow,yellow,High income
Germany,Jork,17.5022,2014,12.24316248,11571,yellow,green,High income
Germany,Juchen,23.409,2014,16.37509516,22162,orange,yellow,High income
Germany,Kaiserslautern,17.0716,2014,12.2481,97883,yellow,green,High income
Germany,KampLintfort,19.077,2014,13.3447687,37299,yellow,green,High income
Germany,Karlsruhe,19.1611,2014,12.87685,304686,yellow,green,High income
Germany,Kassel,23.44485,2014,13.9763,192306,yellow,yellow,High income
Germany,Kehl,17.9571,2014,12.6011,33551,yellow,green,High income
Germany,Kelheim,19.2458,2014,12.0166,15340,yellow,green,High income
Germany,Kempten (Allgau),13.8757,2014,9.706348325,82800,green,green,High income
Germany,Kiel,23.08463333,2014,16.5687,235782,orange,yellow,High income
Germany,Klingenthal,15.4318,2014,10.79487349,9386,yellow,green,High income
Germany,Klotze,16.7304,2014,11.70327191,10558,yellow,green,High income
Germany,Koblenz,19.8196,2014,13.3318,107646,yellow,green,High income
Germany,Koln,22.1228,2014,16.6134,983915,orange,yellow,High income
Germany,Konstanz,16.3867,2014,11.46284642,82508,yellow,green,High income
Germany,Krefeld,20.6159,2014,12.4238,237629,yellow,yellow,High income
Germany,Kulmbach,17.7576,2014,12.42182023,26678,yellow,green,High income
Germany,Landshut,20.1881,2014,14.12200686,60789,yellow,yellow,High income
Germany,Leipzig,26.810175,2014,16.93193333,550752,orange,yellow,High income
Germany,Leizen,18.2774,2014,12.78543143,470,yellow,green,High income
Germany,Leuna,20.7079,2014,14.48561806,14138,yellow,yellow,High income
Germany,Leverkusen,16.8267,2014,11.77063581,160497,yellow,green,High income
Germany,Limburg An Der Lahn,18.9619,2014,13.26425379,33583,yellow,green,High income
Germany,Lindau (Bodensee),16.9839,2014,11.88060057,24491,yellow,green,High income
Germany,Lingen (Ems),17.6939,2014,14.9429,51821,yellow,green,High income
Germany,Lubeck,21.7224,2014,13.7541,210305,yellow,yellow,High income
Germany,Luchow,17.952,2014,12.6498,287,yellow,green,High income
Germany,Luder,17.2818,2014,13.5355,1260,yellow,green,High income
Germany,Ludwigsburg,20.82575,2014,14.56805665,86086,yellow,yellow,High income
Germany,Ludwigshafen Am Rhein,21.64146667,2014,15.13866787,157584,orange,yellow,High income
Germany,Luneburg,18.097,2014,12.65923778,69905,yellow,green,High income
Germany,Lunen,21.4079,2014,14.975283,86010,yellow,yellow,High income
Germany,Lutherstadt Wittenberg,24.3297,2014,17.01914446,24491,orange,yellow,High income
Germany,Magdeburg,26.51444,2014,16.88823333,228144,orange,yellow,High income
Germany,Mainz,20.451025,2014,14.4914,194282,yellow,yellow,High income
Germany,Mannheim,21.71505,2014,14.3561,318966,yellow,yellow,High income
Germany,Marburg,18.6681,2014,15.41117939,79164,orange,green,High income
Germany,Meiningen,14.7571,2014,10.32290644,20889,yellow,green,High income
Germany,Merzalben,10.9939,2014,9.0953,1230,green,green,High income
Germany,Michelstadt,15.886,2014,11.11259608,16409,yellow,green,High income
